paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
ICML_2024_oral_121,7,"\frac{dy}{dp^{m}}=-\frac{\partial G/\partialp^{m}}{\partial G/\partial y} || =[\dots,\frac{\sigma\texttt{Sign}(d_{i}-y)(1-\exp-\frac{|y-d_{i} |}{\sigma})}{\sum_{j}p_{j}^{m}\exp-\frac{|y-d_{i}|}{\sigma}},\dots]^{T}",,\frac{dy}{dp^{m}}=-\frac{\frac{\partial G}{\partialp^{m}}}{\frac{\partial G}{\partial y}},where \(\frac{dy}{d\mathbf{p}^{m}}\) represents the gradient of the optimal disparity with respect to the discrete distribution \(\mathbf{p}^{m}\).
ICML_2024_oral_121,8,"L(x^{\texttt{gt}},x^{\texttt{pred}})=0.5(x^{\texttt{gt}}-x^{\texttt{pred}})^{2},&if |x^{\texttt{gt}}-x^{\texttt{pred}}|<1.0\\|x^{\texttt{gt}}-x^{\texttt{pred}}|-0.5,&otherwise",,dy/dp^{m}=-\frac{\partial G/\partialp^{m}}{\partial G/\partial y},where \(\mathbf{y}\) represents the optimal disparity predictions and \(\mathbf{p}^{m}\) is the discrete distribution of disparity hypotheses.
ICML_2024_oral_122,1,"\min_{\theta}\,\sum_{i=1}^{N}(\hat{y}(x;\theta)-y_{i})^{2}",,MSE(\theta)=\frac{1}{N}\sum_{i=1}^{N} (y_{i}-\hat{y}(x_{i};\theta))^{2},Mean-squared error objective for the maximum likelihood estimator.
ICML_2024_oral_122,2,"\min_{\theta}\,\sum_{i=1}^{N}\int_{Y}p(y\,|\,x_{i})\log(\hat{p}(y\,|\,x_ {i};\theta))dy",,"\min_{\theta}\,D_{KL}\left(\hat{p}(y\,|\,x;\theta)\,\|\,p(y\,|\,x)\right)","where \(\mathbb{D}_{KL}\) denotes the Kullback-Leibler divergence between the learned distribution \(\hat{p}(y\,|\,x;\theta)\) and the target distribution \(p(y\,|\,x)\)."
ICML_2024_oral_122,3,"Z=\{\sum_{i=1}^{m}p_{i}\,\delta_{z_{i}}\,:\,p_{i}\geq 0,\sum_{i=1} ^{m}p_{i}=1\}",where \(p_{i}\) is the probability associated with location \(z_{i}\) and \(\delta_{z_{i}}\) is the Dirac delta function at location \(z_{i}\),"p(y\,|\,x;\theta)=\sum_{i=1}^{m}p_{i}\delta_{z_{i}}(y)",where \(p_{i}\) is the probability associated with location \(z_{i}\) and \(\delta_{z_{i}}\) is the Dirac delta function at location \(z_{i}\)
ICML_2024_oral_122,4,"\boxed{TD_{MSE}(\theta)=E_{D}[((\tilde{T}Q)(S,A;\tilde{\theta})-\,Q(S,A;\theta))^{2}]} || (\tilde{T}Q)(s,a;\tilde{\theta})=R+\gamma\max_{a^{\prime}}Q(S^{\prime },a^{\prime};\tilde{\theta})\,\big{|}\,S=s,A=a\","where \(\tilde{\theta}\) is a slow moving copy of the parameters \(\theta\) that parameterize the ""target network"" and

\[(\tilde{\mathcal{T}}Q)(s,a;\tilde{\theta})=R+\gamma\max_{a^{\prime}}Q(S^{\prime },a^{\prime};\tilde{\theta})\,\big{|}\,S=s,A=a\,,\]

is the sample version of the Bellman optimality operator which defines our scalar regression target","\min_{\theta}\,\sum_{(S,A,R,S^{\prime})\inD}\left(Q(S,A;\theta)-(\tilde{T}Q)(S,A;\tilde{\theta})\right)^{2}","where \(\tilde{\theta}\) is a slow moving copy of the parameters \(\theta\) that parameterize the ""target network""."
ICML_2024_oral_122,5,"\alpha\,E_{D}[\log\big{(}\sum_{a^{\prime}}\exp(Q(S^{\prime},a^{\prime};\theta))\big{)}-Q(S,A;\theta)]",,"L_{CQL}(\theta)=TD_{MSE}(\theta)+\alphaE_{D}\left[\log\left(\frac{Q(S,A;\theta)}{\pi(A|S)}\right)\right]","where \(\mathcal{L}_{\text{CQL}}(\theta)\) is the combined loss function, \(\pi(A|S)\) is the behavior policy, and \(\alpha\) is a scaling factor for the regularization term."
ICML_2024_oral_122,6,"Q(s,a;\theta)=E[\,Z(s,a;\theta)\,],\Z(s,a;\theta)=\sum_{i=1}^{m}\hat{p}_{i}(s,a;\theta)\cdot\delta_{z_{i}} || \hat{p}_{i}(s,a;\theta)=\frac{\exp(l_{i}(s,a;\theta))}{\sum_{j=1} ^{m}\exp(l_{j}(s,a;\theta))}\",,"\hat{p}_{i}(s,a;\theta)=\frac{\exp(l_{i}(s,a;\theta))}{\sum_{j=1}^{m}\exp(l_{j}(s,a;\theta))}","where \(l_{i}(s,a;\theta)\) are the logits for each class \(z_{i}\) and \(\hat{p}_{i}(s,a;\theta)\) is the probability associated with class \(z_{i}\)."
ICML_2024_oral_122,7,"\boxed{TD_{CE}(\theta)=E_{D}[\sum_{i=1 }^{m}p_{i}(S,A;\tilde{\theta})\log\hat{p}_{i}(S,A;\theta)]}",,"L_{CE}(\theta)=-E_{D}\left[\sum_{i=1}^{m}p_{i}(S,A;\tilde{\theta})\log(\hat{p}_{i}(S,A;\theta))\right]","where \(\mathcal{L}_{\text{CE}}(\theta)\) is the cross-entropy loss, \(p_{i}(S,A;\tilde{\theta})\) are the target probabilities, and \(\hat{p}_{i}(S,A;\theta)\) are the predicted probabilities from the categorical representation of \(Q\)."
ICML_2024_oral_122,8,"p_{i}(S,A;\tilde{\theta})=\frac{y-z_{i}}{z_{i+1}-z_{i}},\p_{i+1}(S,A;\tilde{\theta})=\frac{z_{i+1}-y}{z_{i+1}-z_{i}}\",,"p_{i}=\frac{z_{i+1}-y}{z_{i+1}-z_{i}},\p_{i+1}=\frac{y-z_{i}}{z_{i+1}-z_{i}}","where \(p_{i}\) and \(p_{i+1}\) are the probabilities assigned to the locations \(z_{i}\) and \(z_{i+1}\) respectively, based on the scalar target \(y\)."
ICML_2024_oral_122,9,"p_{i}(S,A;\tilde{\theta})=\int_{z_{i}-\nicefrac{{\varsigma}}{{2}}}^{z_{i}+\nicefrac{{\varsigma}}{{2}}}f_{Y|S,A}(y|S,A)dy || =F_{Y|S,A}(z_{i}+\nicefrac{{\varsigma}}{{2}}|S,A)-F_{Y|S,A}(z_{i}-\nicefrac{{\varsigma}}{{2}}|S,A)",,"p_{i}(S,A;\tilde{\theta})=\int_{z_{i}-\nicefrac{{\varsigma}}{{2}}}^{z_{i}+\nicefrac{{\varsigma}}{{2}}}f_{Y|S,A}(y)dy\","where \(f_{Y|S,A}(y)\) is the probability density function of the random variable \(Y\,|\,S,A\)."
ICML_2024_oral_122,10,"(\widehat{T}Z)(s,a;\tilde{\theta})\overset{D}{=}\sum_{i=1}^{m}\hat{p}_{i}(S^{\prime},A^{\prime};\tilde{\theta})\cdot\delta_{R+\gamma z_{i}}\bigm{|}S=s,\,A=a\","where \(A^{\prime}=\operatorname*{arg\,max}_{a^{\prime}}Q(S^{\prime},a^{\prime}; \tilde{\theta})\)","T_{Z}(Z)(S,A;\tilde{\theta})=R+\gamma Z(S^{\prime},A^{\prime};\tilde{\theta})\,|\,S=S,A=A","where \(A^{\prime}=\operatorname*{arg\,max}_{a^{\prime}}Q(S^{\prime},a^{\prime}; \tilde{\theta})\)"
ICML_2024_oral_122,11,"p_{i}(S,A;\tilde{\theta})=\sum_{j=1}^{m}\hat{p}_{j}(S^{\prime},A ^{\prime};\tilde{\theta})\cdot\xi_{j}(R+\gamma z_{i}) || \xi_{j}(x)=\frac{x-z_{j}}{z_{j+1}-z_{j}}\mathds{1}\{\lfloor x\rfloor=z_{j}\}+\frac{z_{j+1}-x}{z_{j+1}-z_{j}}\mathds{1}\{\lceil x\rceil=z_ {j}\}\",,"(\widehat{T}Z)(s,a;\tilde{\theta})\overset{D}{=}\sum_{i=1}^{m}\hat{p}_{i}(S^{\prime},A^{\prime};\tilde{\theta})\cdot\delta_{R+\gamma z_{i}}\bigm{|}S=s,\,A=a\","where \(A^{\prime}=\operatorname*{arg\,max}_{a^{\prime}}Q(S^{\prime},a^{\prime}; \tilde{\theta})\)"
ICML_2024_oral_125,1,"E_{i}=L_{i}(E_{i-1}),\\i=1,...,N || \dot{y}=\texttt{Head}(e_{N}^{0})",,E_{i+1}=f_{\Theta}(E_{i}),Equation representing the output patch embeddings \(\mathbf{E}_{i+1}\) of the \((i+1)\)-th layer as a function of the input patch embeddings \(\mathbf{E}_{i}\) processed by the ViT model \(f_{\Theta}(\cdot)\).
ICML_2024_oral_125,2,"\min_{\tilde{\Theta}}L(x;\Theta),\x\sim Q(x)",where \(\tilde{\Theta}\subseteq\Theta\) denotes the model parameters involved for updating,"\tilde{\Theta}=\arg\min_{\Theta}L(D_{test}, f_{\Theta}(\cdot))",where \(\tilde{\Theta}\subseteq\Theta\) denotes the model parameters involved for updating
ICML_2024_oral_125,3,"p^{*}=\operatorname*{arg\,min}_{p}L(f_{\Theta}(p;x))","where \(\mathcal{L}(\cdot)\) is a fitness function and \(\mathbf{p}\in\mathbb{R}^{d\times N_{p}}\) consists of \(N_{p}\) prompt embeddings, each of dimension \(d\)","p^{*}=\arg\min_{p}L(x;p),\x\sim Q(x),\p\inR^{d\times N_{p}}","where \(\mathcal{L}(\cdot)\) is a fitness function and \(\mathbf{p}\in\mathbb{R}^{d\times N_{p}}\) consists of \(N_{p}\) prompt embeddings, each of dimension \(d\)"
ICML_2024_oral_125,4,L(f_{\Theta}(p;X_{t}))=\sum_{ x\inX_{t}}\sum_{c\inC}-\hat{y}_{c}\log\hat{y}_{c} || \qquad+\lambda\sum_{i=1}^{N}\lvert\lvert\mu_{i}(X_ {t})-\mu_{i}^{S}\rvert\rvert_{2}+\lVert\sigma_{i}(X_{t})-\sigma_{i}^{S}\rvert\rvert_{2},,L(p)=\sum_{i=0}^{N}\left\|\mu_{i}(X_{t})-\mu_{i}^{S}\right\|^2+\sum_{i=0}^{N}\left\|\sigma_{i}(X_{t})-\sigma_{i}^{S}\right\|^2,"where \(\mathbf{\mu}_{i}(\mathcal{X}_{t})\) and \(\mathbf{\sigma}_{i}(\mathcal{X}_{t})\) are the mean and standard deviation of the CLS tokens for the current batch of testing samples, respectively"
ICML_2024_oral_125,5,"p_{k}^{(t)}\simm^{(t)}+\tau^{(t)}N(0,\bm {\Sigma}^{(t)})",,"p_{t}^{(j)}\simN(\mu_{t},\Sigma_{t}),\j=1,\ldots,\lambda","where \(\mathbf{p}_{t}^{(j)}\) represents the \(j\)-th candidate prompt sampled at iteration \(t\), and \(\mathbf{\mu}_{t}\) and \(\mathbf{\Sigma}_{t}\) denote the mean and covariance matrix of the distribution at iteration \(t\)"
ICML_2024_oral_125,6,e_{N}^{0}arrowe_{N}^{0}+\gammad,where \(\mathbf{d}\) is a shifting direction and \(\gamma\) is a step size,e_{N}^{0}\leftarrowe_{N}^{0}+\gammad,where \(\mathbf{d}\) is a shifting direction and \(\gamma\) is a step size.
ICML_2024_oral_125,7,d_{t}=\mu_{N}^{S}-\mu_{N}(t),where \(\boldsymbol{\mu}_{N}^{S}\) is the mean of the \(N\)-th final layer CLS feature \(\mathbf{e}_{N}^{0}\) and calculated over source in-distribution samples \(\mathcal{D}_{S}\) (the same one used in Eqn,"d=\mu_{N}^{S}-\frac{1}{M}\sum_{j=1}^{M}e_{N}^{0}(X_{t,j})","where \(\boldsymbol{\mu}_{N}^{S}\) is the mean of the \(N\)-th final layer CLS feature calculated over source in-distribution samples and \(\mathbf{e}_{N}^{0}(\mathcal{X}_{t,j})\) are the CLS features from the current batch of testing samples."
ICML_2024_oral_125,8,\mu_{N}(t)=\alpha\mu_{N}(X_{t})+(1-\alpha )\mu_{N}(t-1),where \(\boldsymbol{\mu}_{N}(\mathcal{X}_{t})\) is the mean of the \(N\)-th layer's CLS feature and calculated over the \(t\)-th test batch \(\mathcal{X}_{t}\),\mu_{N}(t)=\alpha\mu_{N}(t-1)+(1-\alpha)\mu_{N}(X_{t}),where \(\alpha\) is the decay rate for the exponential moving average.
ICML_2024_oral_127,1,\sup_{x}\mathds{E}_{D^{j}\sim\chi}[\lfloor\frac{j}{i}\hat{f}(x )-f_{D^{j}}(x)\rceil]\geq\frac{\sqrt{k}}{4},,\sup_{x}\mathds{E}_{D\sim\chi}\left[\left\lfloor\frac{j}{i}\hat{f}(x)-f_{D^{j}}(x)\right\rfloor\right]\geq\frac{1}{2}\left(1-\frac{i}{j}\right),Lower bound on the expected maximum generalization error of the model to dataset \(\mathbf{D}^{j}\).
ICML_2024_oral_127,2,\mathds{P}_{D\sim\chi}[\|f_{\chi}-\hat{f}\|_{\infty}\geq\epsilon]\leq\varkappa_ {1}e^{-\varkappa_{2}(\frac{\epsilon}{\sqrt{n}}-1)^{2}},,"\mathds{P}(\lvert\hat{f}(x)-f_{D}(x)\rvert\leq\epsilon)\geq 1-\delta,}\) with confidence\(1-\delta\).</description>",Probability that the model's output is within an error margin \(\epsilon\) of the true function \(f_{\mathbf{D}}\) with confidence \(1 - \delta\).
ICML_2024_oral_13,1,"&P\{X_{1}=x_{1}\}\\&P\{X_{2}=x_{2}|X_{1}=x_{1}\}\\&\quad\vdots\\&P\{X_{n}=x_{n}|X_{1}=x_{1},\cdots,X_{n-1}=x_{n-1 }\}",,"P(X_{1},\cdots,X_{n})=P(X_{1}=x_{1})\cdot P(X_{2}=x_{2} | X_{1}=x_{1})\cdots P(X_{n}=x_{n} | X_{1}=x_{1},\cdots, X_{n-1}=x_{n-1})","The joint probability of observing a sequence of \(n\) tokens \(X_{1},\cdots,X_{n}\) given the previous tokens in the sequence."
ICML_2024_oral_13,2,"&P\{X_{n}=x_{n}\}\\&P\{X_{n-1}=x_{n-1}|X_{n}=x_{n}\}\\&\quad\vdots\\&P\{X_{1}=x_{1}|X_{n}=x_{n},\cdots,X_{2}=x_{2}\}",,"&P\{X_{n}=x_{n}\}\\&P\{X_{n-1}=x_{n-1}|X_{n}=x_{n}\}\\&\quad\vdots\\&P\{X_{1}=x_{1}|X_{2}=x_{2},\cdots,X_{n}=x_{n}\}",Product of the estimations of the probabilities of the tokens in reverse order.
ICML_2024_oral_13,3,"\sum_{i=1}^{n}\ell_{i}^{arrow}=-\lnP_{n}^{arrow}\{X_ {1}=x_{1},\cdots,X_{n}=x_{n}\}",,\ell_{i}^{\leftarrow}=-\lnp_{i}^{\leftarrow}\left( x_{i}\right),"Cross-entropy loss for the backward model, where \(\ell_{i}^{\leftarrow}\) is the loss for the \(i\)-th token prediction from the backward model."
ICML_2024_oral_13,4,L_{n}^{arrow}=D_{KL}(P_{n}\big{|}\big{|}P_{n}^{arrow})+H(P_{n}),where \(H\) denotes the entropy and \(\mathrm{D}_{\mathrm{KL}}\) the Kullback-Leibler divergence,L_{n}^{\leftarrow}=H(X)+D_{KL}\left(P_{n}^{\leftarrow}\|P_{n}\right),where \(H\) denotes the entropy and \(\mathrm{D}_{\mathrm{KL}}\) the Kullback-Leibler divergence
ICML_2024_oral_132,1,P(A(D)\in S)\leq e^{\epsilon}P(A(D^{\prime})\in S)+\delta,,\Pr[A(D)\in S]\leq e^{\epsilon}\cdot\Pr[A(D^{\prime})\in S]+\delta,Probability that the output of the algorithm \(\mathcal{A}\) on dataset \(\mathcal{D}\) falls within a set \(S\) is bounded by the probabilities on adjacent dataset \(\mathcal{D}^{\prime}\) with a privacy loss defined by \(\epsilon\) and \(\delta\).
ICML_2024_oral_132,2,\epsilon=\epsilon_{\alpha}+\log(\frac{\alpha-1}{\alpha})-\frac{\log\delta+\log\alpha}{\alpha-1},,\epsilon=\epsilon_{\alpha}+\delta,where \(\epsilon_{\alpha}\) is the privacy parameter for Renyi differential privacy and \(\delta\) is a small positive value representing the probability of failure.
ICML_2024_oral_132,3,"\widetilde{g}_{t}=\frac{1}{B}(\sum_{x\inB_{t}}clip_{C}(\nabla_{\theta}\ell(x;\theta_{t})+N(0,\sigma^{2}C^{2}I))","where \(\eta_{t}\) is the learning rate, \(\mathcal{B}_{t}\) is the sampled batch, \(B\) is the average batch size, \(\sigma>0\) is the noise multiplier, and \(\mathsf{clip}_{C}\) is the operation that clips the per-sample gradient norm to at most \(C>0\)","\theta_{t+1}=\theta_{t}-\eta_{t}clip_{C}(\widetilde{g}_{t})+N(0,\sigma^2I)","\(\mathbf{\theta}_{t}\): model parameters at iteration \(t\), \(\eta_{t}\): learning rate at iteration \(t\), \(\mathcal{B}_{t}\): sampled batch, \(B\): average batch size, \(\sigma\): noise multiplier, \(C\): clipping threshold, \(\mathsf{clip}_{C}(\cdot)\): clipping operation, \(\mathcal{N}(0, \sigma^2 \mathbf{I})\): Gaussian noise with mean 0 and variance \(\sigma^2\)."
ICML_2024_oral_132,4,"L_{MAE}(\theta):=\frac{1}{n}\sum_{i=1}^{n}\underbrace{\xi_{ MSE}(g\circ\psi(mask(x_{i});\theta),x_{i})}_{\ell(x_{i};\theta)}","where \(n\) is the number of training samples, \(\mathbf{x}_{i}\in\mathbb{R}^{C\times H\times W}\) is the input of the \(i\)-th training image (\(C\)-number of channels, \(H\)-height, \(W\)-width), mask\((\cdot)\) is a function that mask out a fraction of the image, \(\psi:\mathbb{R}^{C\times H\times W}\rightarrow\mathbb{R}^{d}\) is the encoder and \(g:\mathbb{R}^{d}\rightarrow\mathbb{R}^{C\times H\times W}\) is the decoder","L_{MAE}(\theta)=\frac{1}{n}\sum_{i=1}^{n}\ell(x_{i},g(\psi(mask(x_{i}))))","where \(n\) is the number of training samples, \(\mathbf{x}_{i}\in\mathbb{R}^{C\times H\times W}\) is the input of the \(i\)-th training image (\(C\)-number of channels, \(H\)-height, \(W\)-width), mask\((\cdot)\) is a function that masks out a fraction of the image, \(\psi:\mathbb{R}^{C\times H\times W}\rightarrow\mathbb{R}^{d}\) is the encoder and \(g:\mathbb{R}^{d}\rightarrow\mathbb{R}^{C\times H\times W}\) is the decoder."
ICML_2024_oral_15,1,\min_{p(T|X)}\quad I(X;T),where \(I(X;T)\) denotes the mutual information of \(X\) and \(T\),"I(T;X)=\min_{p(t|x)}E_{X} [d(X,T)]","where \(I(T;X)\) denotes the mutual information of \(T\) and \(X\), \(p(t|x)\) is the conditional probability distribution of \(T\) given \(X\), and \(d(X,T)\) is the distortion measure between \(X\) and \(T\)."
ICML_2024_oral_15,2,\min_{p(T|X)} I(X;T),,"\min_{p(T|X,Q)}\quad I(X;T|Q)",where \(I(X;T|Q)\) denotes the conditional mutual information of \(X\) and \(T\) given \(Q\).
ICML_2024_oral_15,3,I(T;Q)\geq\varepsilon,where \(\varepsilon>0\) is a threshold,\varepsilon > 0,where \(\varepsilon\) is a threshold
ICML_2024_oral_15,4,L(p(T|X))=I(X;T)-\beta I(T;Q),where \(\beta\) is the Lagrange multiplier,"L(p(T|X),\beta)=I(X;T)-\beta (I(T;Q)-\varepsilon)",where \(\beta\) is the Lagrange multiplier
ICML_2024_oral_15,5,L(p(T|X))=I(X;T)+\beta I(X;Q|T)+constant,,L(p(T|X))=I(X;T)-\beta I(T;Q),where \(\beta\) is the Lagrange multiplier
ICML_2024_oral_15,6,"p^{*}(T|X)=\frac{p^{*}(T)}{Z(X,\beta)}\exp\Bigl{(}-\betaKL[p(Q|X)\\big{\|}\p(Q|T)]\Bigr{)}","where \(Z(X,\beta)\) is a probability normalization term, \(p^{*}(T)=\mathbb{E}_{X}[p^{*}(T|X)]\)","\nablaL(p(T|X))=Z(X,\beta)p^{*}(T)","where \(Z(X,\beta)\) is a probability normalization term, \(p^{*}(T)=\mathbb{E}_{X}[p^{*}(T|X)]\)"
ICML_2024_oral_15,7,"p(X,Q|f)\equiv\prod_{x\inX}p^{*}\big{(}X=x\\big{|}\T=f(x)\big{)}",where \(p^{*}\) is given by Formula (5),"f^{*}=\arg\max_{f:X\toT} p(X,Q|f)",where \(p^{*}\) is given by Formula (5)
ICML_2024_oral_15,8,"I(X;T)=E_{X,T}\log\frac{p(X|T)}{p(X)} || I(X;Q|T)=E_{X,T,Q}\log\frac{p(X,Q|T)}{p(X|T)p(Q|T)}",,"I(X;T)=\sum_{x\inX}p(X=x)\sum_{t\inT}p(T=t|X=x)\log\frac{p(T=t|X=x)}{p(T=t)},\quad I(X;Q|T)=\sum_{t\inT}p(T=t)\sum_{x\inX}p(X=x|T=t)\sum_{q\inQ}p(Q=q|X=x,T=t)\log\frac{p(Q=q|X=x,T=t)}{p(Q=q|T=t)}","where \(I(X;T)\) is the mutual information between \(X\) and \(T\), and \(I(X;Q|T)\) is the conditional mutual information between \(X\) and \(Q\) given \(T\)."
ICML_2024_oral_15,9,"=E_{X,T,Q}\log\frac{p(X|Q)}{p(T|Q)}\frac{p(T)}{p(X)}",,"I(X;T)=E_{X,T}\log\frac{p(X|T)}{p(X)}",where \(I(X;T)\) denotes the mutual information between \(X\) and \(T\).
ICML_2024_oral_22,1,"x_{t-1}=\frac{1}{\sqrt{\alpha_{t}}}\Big{(}x_{t}-\frac{1-\alpha_{t}} {\sqrt{1-\bar{\alpha}_{t}}}\epsilon_{\theta}(x_{t},t,c)\Big{)}+\sigma_{t}\epsilon","where \(\mathbf{\epsilon}\sim\mathcal{N}(0,I)\), \(\alpha_{0}:=1\), \(\alpha_{t}\) and \(\bar{\alpha}_{t}\) define the noise schedule, \(\sigma_{t}\) is the sampling standard deviation",x_{t}=\sqrt{\bar{\alpha}_{t}}x_{0}+\sqrt{1-\bar{\alpha}_{t}}\epsilon,"where \(\mathbf{x}_{t}\) is the noisy data at time step \(t\), \(\mathbf{x}_{0}\) is the original clean data, and \(\mathbf{\epsilon}\) is the noise sampled from a standard normal distribution."
ICML_2024_oral_22,2,"x_{T}^{*}=\arg\min_{x_{T}}L(f(x_{0}),y) || x_{0}=\texttt{Sampler}_{T}(\epsilon_{\theta},x_{T},c)",,L=\| f(x_{0})-y\|^2,"where \(\mathcal{L}\) is the loss function, \(f(\cdot)\) is the target feature extractor, and \(\mathbf{y}\) is the target control feature."
ICML_2024_oral_24,1,"\omega_{1}(D_{1},D_{2},J)=\frac{1}{N}\sum_{i=1}^{N}\mathds{1}\{J(q_{i},a_{i1}, a_{i2})=a_{i1}\}",,\omega_{1}=\frac{N_{1}}{N},"Where \(\omega_{1}\) is the win rate for Debater \(D_{1}\), \(N_{1}\) is the number of times Judge \(J\) selects \(D_{1}\)'s answer, and \(N\) is the total number of matches."
ICML_2024_oral_24,2,"\bar{\omega}_{1}(D_{1},D_{2},J)>\frac{1}{2}",,"\bar{\omega}_{1}(D_{1},D_{2},J)=\frac{1}{2}\left(\omega_{1}(D_{1},D_{2},J)+\omega_{1}(D_{2},D_{1},J)\right)",Average win rate for Debater \(D_{1}\) considering flipped assignments.
ICML_2024_oral_24,3,"\bar{\omega}_{1}(D_{1},D_{2},J)=\frac{1}{1+10^{(E_{2}-E_{1})/400}}",,"E_{1}=E_{2}+\log\left(\frac{1-\bar{\omega}_{1}(D_{1},D_{2},J)}{\bar{\omega}_{1}(D_{1},D_{2},J)}\right)",Aggregate rating for debater \(D_{1}\) in relation to debater \(D_{2}\) and judge \(J\).
ICML_2024_oral_24,4,"\omega_{C}(D_{1},D_{2},J)=\frac{1}{1+10^{(E^{I}_{2}-E^{C}_{1})/400}}",,E^{C}=\frac{1}{1+\sum_{j=1}^{M}10^{(E_{j}-E^{C})/400}},Correct rating \(E^{C}\) for a debater based on their performance against multiple opponents \(E_{j}\).
ICML_2024_oral_25,1,"\min_{\theta}KL(p(Y|X)\|q(Y|X,\theta))",,\theta^{(k)}=\arg\min_{\theta}\sum_{i=1}^{N}-y_i\log(f(x_i;\theta))+(1-y_i)\log(1-f(x_i;\theta)),Optimization problem for minimizing the cross-entropy loss for each model in the Deep Ensemble.
ICML_2024_oral_25,2,"H(q(Y|X))=\underbrace{I(Y;\theta| X)}_{D}+\underbrace{E_{q(\theta|D)}H(q(Y|X,\theta))}_{D}",where \(\mathcal{I}\) denotes the mutual information under the \(q\) distribution,"U=E_{q(\theta|D)}[KL(p(Y|X)\|q(Y|X,\theta))]+I(q(Y|X), p(Y|X))",where \(\mathcal{I}\) denotes the mutual information under the \(q\) distribution
ICML_2024_oral_25,3,H(q(Y|X))=\underbrace{I(Y;C|X)}_ {Q^{\prime}}+\underbrace{E_{q(C|X)}H( q(Y|X\oplusC))}_{Q^{\prime}},,H(q(Y|X))=\underbrace{I(Y;C|X)}_{D}+\underbrace{E_{q(C|X)}H(q(Y|X\oplusC))}_{D},where \(\mathcal{I}\) denotes the mutual information under the \(q\) distribution and \(\mathbf{C}\) represents the set of clarifications.
ICML_2024_oral_26,1,"&Attention(Q,K,V)=softmax(QK^{\intercal})V,\\&where Q,K,V\inR^{n\times d}",where \(n\) denotes the number of tokens and \(d\) denotes the hidden dimension of the attention,A=\frac{QK^T}{\sqrt{d}},"where \(A\) is the attention score matrix, \(Q\) is the matrix of queries, \(K\) is the matrix of keys, and \(d\) is the hidden dimension of the attention."
ICML_2024_oral_26,2,"& o_{i}=\sum_{j=1}^{n}\frac{e^{q_{i}k_{j}^{\intercal}} }{\sum_{j^{\prime}=1}^{n}e^{q_{i}k_{j^{\prime}}^{\intercal}}v_{j}},\\&where q_{i},k_{i},v_{i}\inR^{1\times d},i=\{1,2,...,n\}",,"O=Attention(Q,K,V)=softmax(QK^{\intercal})V","where \(O\) represents the output of the self-attention mechanism, and \(o_{i}\) denotes the individual output for each token."
ICML_2024_oral_26,3,"o_{i}=\sum_{j=1}^{n}\frac{K(q_{i},k_{j})}{\sum_{j^{\prime}=1}^{n}K( q_{i},k_{j^{\prime}})}v_{j}",,"&Attention(Q,K,V)=\sum_{i=1}^{n}\sum_{j=1}^{n} K(q_{i}, k_{j}) v_{j},\\&where  K(\cdot,\cdot) is a positive-definite kernel.","where \(K(q_{i}, k_{j})\) denotes the kernel function measuring similarity between query \(q_{i}\) and key \(k_{j}\)."
ICML_2024_oral_26,4,o_{i}=\sum_{j=1}^{n}\frac{\phi(q_{i})\phi(k_{j})^{\intercal}}{\sum_{j^{\prime }=1}^{n}\phi(q_{i})\phi(k_{j^{\prime}})^{\intercal}}v_{j},where \(\phi(\cdot):\mathbb{R}^{d}\rightarrow\mathbb{R}^{m}\) is a projection to map the inputs into \(m\) dimension features,"o_{i}=\sum_{j=1}^{n}\frac{K(\phi(q_{i}),\phi(k_{j}))}{\sum_{j^{\prime}=1}^{n}K(\phi(q_{i}),\phi(k_{j^{\prime}}))}v_{j}",where \(\phi(\cdot):\mathbb{R}^{d}\rightarrow\mathbb{R}^{m}\) is a projection to map the inputs into \(m\) dimension features.
ICML_2024_oral_26,5,\phi_{PRF}(x)=e^{\omega x^{\intercal}-\frac{1+x^{2}}{2}},where \(\omega\in\mathbb{R}^{m\times d}\),o_{i}=\sum_{j=1}^{n}\frac{\phi(q_{i})\phi(k_{j})^{\intercal}}{\sum_{j^{\prime }=1}^{n}\phi(q_{i})\phi(k_{j^{\prime}})^{\intercal}}v_{j}+\omega v_{j},where \(\omega\in\mathbb{R}^{m\times d}\)
ICML_2024_oral_26,6,"K(x,z)=\int_{R^{d}}e^{i(x-z)^{\intercal}w}p(w)dw=E_{w\sim p(\cdot)}[ e^{iw^{\intercal}x}(e^{iw^{\intercal}z})^{\intercal}]",,"e^{qk^{\intercal}}=E_{\omega\simN(0,I)}\left[e^{\omega q^{\intercal}-\frac{1+x^{2}}{2}}e^{\omega k^{\intercal}-\frac{1+x^{2}}{2}}\right]","where \(q\) and \(k\) are the queries and keys, respectively, and \(\omega\) is a random variable drawn from a normal distribution."
ICML_2024_oral_26,7,"K(x,z)=E_{w\sim p(\cdot)}[e^{iw^{\intercal}x}(e^{iw^{\intercal}z})^{\intercal }]\approx\varphi_{p}(x)^{\intercal}\varphi_{p}^{*}(z)",where \(w_{i}\sim p(\cdot)\) are samples constructed by Monte Carlo methods,\varphi_{p}(x)=\frac{1}{\sqrt{m}} e^{-iw_{1}^{\intercal}x}\\\vdots\\e^{-iw_{m}^{\intercal}x},where \(w_{i}\sim p(\cdot)\) are samples constructed by Monte Carlo methods.
