paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
ICML_2024_oral_110,15,E(S_{i}g(S_{i})-g^{\prime}(S_{i}))=\alpha_{i},,E\left[ G''(S_i) S_i^2+G'(S_i) S_i\right]=\alpha_i\neq 0,"where \(G'\) and \(G''\) denote the first and second derivatives of the contrast function \(G\), and \(S_i\) is the \(i\)-th latent variable."
ICML_2024_oral_111,1,"L_{sup}=\frac{1}{H\times W}\sum_{j=1}^{H\times W}L_{BCE} (M_{i,j}^{l},Y_{i,j}^{l})","where \(M_{i,j}^{l}\) denotes the prediction mask of Burn-In model for the \(j\)-th pixel of \(i\)-th labeled image, \(Y_{i,j}^{l}\) denotes the corresponding ground truth, \(\mathcal{L}_{BCE}\) denotes binary cross entropy loss (Csiszar, 2008)","L_{burn-in}=\frac{1}{N_l}\sum_{i=1}^{N_l}\ell\left(f_\theta(x_i^l), y_i^l\right)","The burn-in loss $\mathcal{L}_{\text{burn-in}}$ is the average supervised loss over the labeled dataset, where $f_\theta$ is the model, $x_i^l$ and $y_i^l$ are the $i$-th labeled input and label, and $\ell$ is the loss function."
ICML_2024_oral_111,2,"\theta_{t}arrow\theta,\theta_{s}arrow\theta","where \(\theta_{t},\theta_{s},\theta\) denote the parameters of the teacher, student and Burn-In model, respectively","\theta_{teacher},\theta_{student}\leftarrow\theta","where \(\theta_{teacher}\) and \(\theta_{student}\) denote the initialized parameters of the teacher and student models, respectively, both set to the pre-trained weights \(\theta\) from the Burn-In stage."
ICML_2024_oral_111,3,"L_{unsup}=\frac{1}{H\times W}\sum_{j=1}^{H\times W}L_{BCE} (M_{i,j}^{u},\hat{M}_{i,j}^{u})","where \(M_{i,j}^{u}\) and \(\hat{M}_{i,j}^{u}\) denote the predicted mask for \(j\)-th pixel of \(i\)-th unlabeled image by student and teacher, respectively","L_{pseudo}=\frac{1}{H\times W}\sum_{j=1}^{H\times W}L_{BCE}(M_{i,j}^{u},\hat{Y}_{i,j}^{u})","where \(M_{i,j}^{u}\) denotes the prediction mask of the student for the \(j\)-th pixel of the \(i\)-th unlabeled image, and \(\hat{Y}_{i,j}^{u}\) denotes the pseudo-label generated by the teacher."
ICML_2024_oral_111,4,L=\lambda_{sup}L_{sup}+\lambda_{unsup}L_{unsup},where \(\lambda_{sup}\) and \(\lambda_{unsup}\) is the hyperparameter of supervised loss \(\mathcal{L}_{sup}\) and unsupervised loss \(\mathcal{L}_{unsup}\),L_{total}=L_{sup}+\lambdaL_{unsup},where \(\lambda\) is a weighting coefficient balancing the supervised and unsupervised loss terms.
ICML_2024_oral_111,5,\theta_{t}arrow\alpha\theta_{t}+(1-\alpha)\theta_{s},"where \(\alpha\) is the decay coefficient of EMA, typically set within the small range of 0",\theta_{t}^{(k+1)}=\alpha\theta_{t}^{(k)}+(1-\alpha)\theta_{s}^{(k)},"where \(\theta_{t}^{(k+1)}\) and \(\theta_{t}^{(k)}\) denote the teacher model parameters at iteration \(k+1\) and \(k\), \(\theta_{s}^{(k)}\) denotes the student model parameters at iteration \(k\), and \(\alpha\) is the EMA decay rate."
ICML_2024_oral_111,6,"s^{k}=\frac{\sum_{j=1}^{H\times W}(\hat{M}_{i,j}^{u}\cap\widetilde{M}_{i, j,k}^{u})}{\sum_{j=1}^{H\times W}(\hat{M}_{i,j}^{u}\cup\widetilde{M}_{i, j,k}^{u})}","where \(\hat{M}_{i,j}^{u}\) and \(\widetilde{M}_{i,j,k}^{u}\) denote the pseudo-labels and \(k\)-th segment mask generated by SAM for \(j\)-th pixel of \(i\)-th unlabeled image \(\mathcal{I}_{i}^{u}\), respectively","IoU(A, B)=\frac{|A\cap B|}{|A\cup B|}",The Intersection over Union (IoU) between two masks \(A\) and \(B\) is defined as the ratio of the area of their intersection to the area of their union.
ICML_2024_oral_111,7,"s_{1}^{k}=\frac{\sum_{j=1}^{H\times W}(\hat{M}_{i,j}^{u}\cap\widetilde{M}_{ i,j,k}^{u})}{\sum_{j=1}^{H\times W}(\hat{M}_{i,j}^{u})+\epsilon}",where \(\epsilon\) is the smoothing factor to prevent a denominator of zero,"r^{k}=\frac{\sum_{j=1}^{H\times W} (\hat{M}_{i,j}^{u}\cap\widetilde{M}_{i,j,k}^{u})}{\sum_{j=1}^{H\times W}\hat{M}_{i,j}^{u}}","where \(r^{k}\) denotes the overlap ratio between the pseudo-label \(\hat{M}_{i,j}^{u}\) and the \(k\)-th SAM segment \(\widetilde{M}_{i,j,k}^{u}\) for the \(j\)-th pixel of the \(i\)-th unlabeled image."
ICML_2024_oral_111,8,"s_{2}^{k}=\frac{\sum_{j=1}^{H\times W}(\hat{M}_{i,j}^{u}\cap\widetilde{M} _{i,j,k}^{u})}{\sum_{j=1}^{H\times W}(\widetilde{M}_{i,j,k}^{u} )}",,"s_{2}^{k}=\frac{\sum_{j=1}^{H\times W}(\hat{M}_{i,j}^{u}\cap\widetilde{M}_{i,j,k}^{u})}{\sum_{j=1}^{H\times W}(\widetilde{M}_{i,j,k}^{u})+\epsilon}","where \(s_{2}^{k}\) is the overlap ratio for over-segmentation, \(\widetilde{M}_{i,j,k}^{u}\) is the \(k\)-th SAM segment, \(\hat{M}_{i,j}^{u}\) is the pseudo-label, and \(\epsilon\) is a smoothing factor."
ICML_2024_oral_111,9,"\Psi(\hat{M}^{u}_{i,j})=\gamma-\frac{1}{\sqrt{2\pi\sigma}}\exp(-\frac{(\hat{M}^{u}_{i,j}-\mu)^{2}}{2\sigma^{2}})","where \(\gamma,\sigma^{2},\mu\) are hyperparameters, which are set to 1","w_{i,j}=\Psi(\hat{M}_{i,j}^{u})=1-4\cdot (\hat{M}_{i,j}^{u}-0.5)^2","where \(w_{i,j}\) is the weight for the \(j\)-th pixel of the \(i\)-th unlabeled image, \(\Psi\) is the mapping function, and \(\hat{M}_{i,j}^{u}\) is the pseudo-label confidence for that pixel."
ICML_2024_oral_111,10,"L_{unsup}=\frac{1}{H\times W}\sum_{j=1}^{H\times W}\Psi(\hat{M}^{u} _{i,j})*L_{BCE}(M^{u}_{i,j},\hat{M}^{u}_{i,j})",,"L_{PWA}=\frac{1}{H\times W}\sum_{j=1}^{H\times W}\Psi(\hat{M}^{u}_{i,j})\cdotL_{BCE}(M^{u}_{i,j},\hat{M}^{u}_{i,j})","where \(\mathcal{L}_{PWA}\) denotes the pixel-wise weighted adjustment loss, \(\Psi(\hat{M}^{u}_{i,j})\) is the confidence-based pixel weight, and \(\mathcal{L}_{BCE}\) is the binary cross entropy loss between the student prediction \(M^{u}_{i,j}\) and teacher pseudo-label \(\hat{M}^{u}_{i,j}\) for the \(j\)-th pixel of the \(i\)-th unlabeled image."
ICML_2024_oral_113,1,"\nabla_{\theta}J(\pi_{\theta})=\operatorname*{E}_{s\sim\rho_{d},a\sim\pi(\cdot|s)}[\nabla_{\theta}\log(\pi_{\theta}(a))\hat{A}^{\pi_{\theta}}(s,a)]","where \(\hat{A}^{\pi_{\theta}}(s,a)\) is an advantage function that estimates the contribution of the transition to the gradient","\nabla_\thetaJ(\pi_\theta)=E_{\pi_\theta}\left[\nabla_\theta\log\pi_\theta(a_t|s_t)\,\hat{A}_t\right]",The policy gradient is estimated as the expectation over trajectories of the gradient of the log-policy weighted by the advantage estimator \(\hat{A}_t\).
ICML_2024_oral_113,2,"L_{on}(\pi_{\theta})&=\operatorname*{E}_{\pi_{old}}[\min(r_{t}(\pi_{\theta}),.\\&.clip(r_{t}(\pi_{\theta}),1-\epsilon,1+\epsilon))A_{t}^{\pi_{old}}]",,"L^{PPO}(\theta)=\operatorname*{E}_{t}\left[\min\left( r_{t}(\theta)\hat{A}_{t},\clip(r_{t}(\theta), 1-\epsilon, 1+\epsilon)\hat{A}_{t}\right)\right]",where \(r_{t}(\theta) = \frac{\pi_{\theta}(a_{t}|s_{t})}{\pi_{\theta_{\text{old}}}(a_{t}|s_{t})}\) is the probability ratio and \(\epsilon\) is a hyperparameter controlling the clipping range.
ICML_2024_oral_113,3,"& L_{off}(\pi_{i};X)=\frac{1}{|X|}\sum_{j\inX}\operatorname*{E}_{(s,a)\sim\pi_{j}}[\min (r_{\pi_{i}}(s,a),..\\&..clip(r_{\pi_{i}}(s,a),\mu(1-\epsilon),\mu(1+\epsilon)))A^{\pi_{i,old}}(s,a)]","where \(r_{\pi_{i}}(s,a)=\frac{\pi_{i}(s,a)}{\pi_{j}(s,a)}\) and \(\mu\) is an off-policy correction term \(\mu=\frac{\pi_{i,old}(s,a)}{\pi_{j}(s,a)}\)","\nabla_{\theta_{i}}J(\pi_{i})=\operatorname*{E}_{s,a\sim\pi_{j}}\left[\frac{\pi_{i}(a|s)}{\pi_{j}(a|s)}\nabla_{\theta_{i}}\log\pi_{i}(a|s)\hat{A}^{\pi_{i}}(s,a)\right]","where the gradient for policy \(\pi_{i}\) is estimated using samples from policy \(\pi_{j}\), weighted by the importance ratio \(\frac{\pi_{i}(a|s)}{\pi_{j}(a|s)}\)."
ICML_2024_oral_113,4,L(\pi_{i})=L_{on}(\pi_{i})+\lambda\cdot L_{off}(\pi_{i};X),,L(\pi_{i})=\lambda_{on} L_{on}(\pi_{i})+\lambda_{off} L_{off}(\pi_{i};X),"where \(\lambda_{on}\) and \(\lambda_{off}\) are coefficients that weight the on-policy and off-policy loss terms, respectively."
ICML_2024_oral_113,5,"V^{target}_{on,\pi_{j}}(s_{t})=\sum_{k=t}^{t+2}\gamma^{k-t}r_{k}+\gamma^{3}V_{\pi_{j},old}(s_{t+3})",,G_{t}^{(n)}=\sum_{k=0}^{n-1}\gamma^{k} r_{t+k}+\gamma^{n} V(s_{t+n}),"\(G_{t}^{(n)}\) is the \(n\)-step return used as the target for the value function update, combining immediate rewards and the bootstrapped value at step \(t+n\)."
ICML_2024_oral_113,6,"V^{target}_{off,\pi_{j}}(s^{\prime}_{t})=r_{t}+\gamma V_{\pi_{j},old}(s^{\prime}_{t+1})",,"V^{target}_{off,\pi_{i},\pi_{j}}(s_{t})=r_{t}+\gamma V_{\pi_{i},old}(s_{t+1})","where \(V^{target}_{off,\pi_{i},\pi_{j}}(s_{t})\) is the 1-step return target for the critic when using off-policy data from \(\pi_{j}\) to update \(\pi_{i}\)."
ICML_2024_oral_113,7,"L^{critic}_{on}(\pi_{i})=\operatorname*{E}_{(s,a)\sim\pi_{i}}[( V_{\pi_{i}}(s)-V^{target}_{on,\pi_{i}}(s))^{2}] || L^{critic}_{off}(\pi_{i};X)=\frac{1}{|X|}\sum_{j\inX}\operatorname*{E}_{(s,a)\sim\pi_{j}}[(V_{\pi_{i}}(s)-V^{target}_{off,\pi_{i}}(s))^{2}] || L^{critic}(\pi_{i})=L^{critic}_{on}(\pi_{i})+\lambda\cdot L^{critic}_{off}(\pi_{i})",,"L_{V}=\frac{1}{|X|}\sum_{j\inX}\operatorname*{E}_{s\sim\pi_{j}}\left[\left( V_{\pi_{j}}(s)-V^{target}_{off,\pi_{j}}(s)\right)^2\right]","The critic loss \(L_{V}\) is the mean squared error between the predicted value \(V_{\pi_{j}}(s)\) and the off-policy target value \(V^{target}_{off,\pi_{j}}(s)\), averaged over all policies in \(\mathcal{X}\)."
ICML_2024_oral_117,1,"Attention(q,K,V)=softmax(\frac{qK^{T}}{\sqrt{d_{model}}})V",,v=Softmax\left(\frac{q K^\top}{\sqrt{d_{model}}}\right) V,"The output vector \(\mathbf{v}\) is computed as the scaled dot-product attention over previous policy outputs, using the query \(\mathbf{q}\), keys \(K\), and values \(V\)."
ICML_2024_oral_117,2,"FTr_{i}=\frac{AUC_{i}-AUC_{i}^{b}}{1-AUC_{i}^{ b}},\quadAUC_{i}=\frac{1}{\Delta}\int_{(i-1)\cdot\Delta}^{i\cdot\Delta}p_{i}(t)dt || AUC_{i}^{b}=\frac{1}{\Delta}\int_{0}^{\Delta}p_{i}^{b}(t)dt",,FTr_{i}=\frac{1}{\Delta}\sum_{t=1}^{\Delta}\left( p_{i}(t)-p_{i}^{b}(t)\right),The forward transfer \(\text{FTr}_{i}\) for task \(i\) is the average difference in success rate between the method and the baseline over the training timesteps for that task.
ICML_2024_oral_117,3,"RT=\frac{1}{N}\sum_{i=2}^{N}\max_{j<i}FTr(j,i)","where \(\text{FTr}(j,i)\) is the forward transfer obtained by training a model from scratch in the \(j\)-th task and fine-tuning it in the \(i\)-th task","RT_{i}=\max_{j < i}\frac{AUC_{i}^{j}-AUC_{i}^{b}}{1-AUC_{i}^{b}},\quadAUC_{i}^{j}=\frac{1}{\Delta}\int_{0}^{\Delta} p_{i}^{j}(t)dt","\(\text{RT}_{i}\) is the maximum normalized forward transfer to task \(i\) achieved by fine-tuning from any previous task \(j < i\), where \(\text{AUC}_{i}^{j}\) is the area under the learning curve for task \(i\) when initialized from task \(j\), and \(\text{AUC}_{i}^{b}\) is the area under the baseline curve."
ICML_2024_oral_121,1,"p(x;p^{m})=\sum_{i}^{N}k(x,d_{i})p_{i}^{m}",,p(x)=\sum_{i=1}^{N} p_{i}^{m}\cdot\frac{1}{2b}\exp\left(-\frac{|x-d_{i}|}{b}\right),The continuous probability density function \(p(x)\) is obtained by interpolating the discrete disparity probabilities \(p_{i}^{m}\) using a Laplacian kernel centered at each discrete disparity \(d_{i}\) with bandwidth parameter \(b\).
ICML_2024_oral_121,2,"\texttt{argmin}_{y}F(y,p^{m})=\texttt{argmin}_{y}\intL(y,x )p(x;p^{m})dx","where \(F(y,\mathbf{p}^{m})\) is called as the risk at \(y\), and \(\mathcal{L}(y,x)\) is the error function between \(y\) and \(x\)","R(y;p^{m})=\int |y-x|\, p(x;p^{m})\, dx",The expected absolute error (risk) of predicting disparity \(y\) under the interpolated probability density \(p(x;\mathbf{p}^{m})\).
ICML_2024_oral_121,3,y=\int xp(x;p^{m})dx,,"\hat{y}_{exp}=\int x\, p(x;p^{m})\, dx",The expected disparity prediction \(\hat{y}_{\text{exp}}\) is computed as the mean of the interpolated probability density \(p(x;\mathbf{p}^{m})\).
ICML_2024_oral_121,4,"\texttt{argmin}_{y}F(y,p^{m})=\texttt{argmin}_{y}\int|y-x|p(x;p^{m})dx",,"L(y,x)=|y-x|","The loss function \(\mathcal{L}(y,x)\) is defined as the \(L^1\) norm, i.e., the absolute difference between the prediction \(y\) and the ground truth \(x\)."
ICML_2024_oral_121,5,"G(y,p^{m})\triangleq\frac{\partial F(y,p^{m})} {\partial y} || =\sum_{i}p_{i}^{m}\texttt{Sign}(y-d_{i})(1-\exp-\frac{|y-d_{i}|}{\sigma})=0",,"\frac{\partial F(y,p^{m})}{\partial y}=\intsign(y-x)\, p(x;p^{m})\, dx=0","The optimal prediction \(y\) under the \(L^1\) risk is found by setting the derivative of the risk function with respect to \(y\) to zero, where the derivative involves the sign function and the interpolated probability density."
ICML_2024_oral_121,6,"dG(y,p^{m})=\frac{\partial G}{\partial y}dy+\frac{\partial G}{\partialp^{m}}dp^{m}=0",,"\frac{dy}{dp^{m}}=-\left(\frac{\partial G(y,p^{m})}{\partial y}\right)^{-1}\frac{\partial G(y,p^{m})}{\partialp^{m}}","The gradient of the optimal prediction \(y\) with respect to the discrete probability distribution \(\mathbf{p}^{m}\) is given by the negative ratio of the partial derivatives of \(G(y, \mathbf{p}^{m})\) with respect to \(y\) and \(\mathbf{p}^{m}\)."
ICML_2024_oral_121,7,"\frac{dy}{dp^{m}}=-\frac{\partial G/\partialp^{m}}{\partial G/\partial y} || =[\dots,\frac{\sigma\texttt{Sign}(d_{i}-y)(1-\exp-\frac{|y-d_{i} |}{\sigma})}{\sum_{j}p_{j}^{m}\exp-\frac{|y-d_{i}|}{\sigma}},\dots]^{T}",,\frac{dy}{dp^{m}}=-\left(\frac{\partial G}{\partial y}\right)^{-1}\frac{\partial G}{\partialp^{m}},The gradient of the optimal disparity \(y\) with respect to the discrete probability vector \(\mathbf{p}^{m}\) is given by the negative inverse of the partial derivative of \(G\) with respect to \(y\) times the partial derivative of \(G\) with respect to \(\mathbf{p}^{m}\).
ICML_2024_oral_121,8,"L(x^{\texttt{gt}},x^{\texttt{pred}})=0.5(x^{\texttt{gt}}-x^{\texttt{pred}})^{2},&if |x^{\texttt{gt}}-x^{\texttt{pred}}|<1.0\\|x^{\texttt{gt}}-x^{\texttt{pred}}|-0.5,&otherwise",,"L_{smooth}(x^{\texttt{pred}}, x^{\texttt{gt}})=0.5(x^{\texttt{pred}}-x^{\texttt{gt}})^2, &if  |x^{\texttt{pred}}-x^{\texttt{gt}}| < 1\\|x^{\texttt{pred}}-x^{\texttt{gt}}|-0.5, &otherwise","The smooth \(L^1\) loss penalizes the difference between the predicted disparity and the ground-truth disparity, being quadratic for small errors and linear for large errors."
ICML_2024_oral_122,1,"\min_{\theta}\,\sum_{i=1}^{N}(\hat{y}(x;\theta)-y_{i})^{2}",,L_{MSE}(\theta)=\frac{1}{N}\sum_{i=1}^{N}\left( y_i-\hat{y}(x_i;\theta)\right)^2,"The mean-squared error (MSE) loss for regression, measuring the average squared difference between true targets \(y_i\) and model predictions \(\hat{y}(x_i; \theta)\)."
ICML_2024_oral_122,2,"\min_{\theta}\,\sum_{i=1}^{N}\int_{Y}p(y\,|\,x_{i})\log(\hat{p}(y\,|\,x_ {i};\theta))dy",,"\min_{\theta}\,KL\left(p(y\,|\,x)\,\|\,\hat{p}(y\,|\,x;\theta)\right)","The regression objective is to minimize the Kullback-Leibler (KL) divergence between the true target distribution \(p(y\,|\,x)\) and the parameterized model distribution \(\hat{p}(y\,|\,x;\theta)\)."
ICML_2024_oral_122,3,"Z=\{\sum_{i=1}^{m}p_{i}\,\delta_{z_{i}}\,:\,p_{i}\geq 0,\sum_{i=1} ^{m}p_{i}=1\}",where \(p_{i}\) is the probability associated with location \(z_{i}\) and \(\delta_{z_{i}}\) is the Dirac delta function at location \(z_{i}\),"z_{j}=v_{min}+(j-1)\Delta,\qquad\Delta=\frac{v_{max}-v_{min}}{m-1},\qquad j=1,\ldots,m","\(z_j\) denotes the \(j\)-th discrete support point for the categorical distribution, spaced by \(\Delta\) between \(v_{\text{min}}\) and \(v_{\text{max}}\)."
ICML_2024_oral_122,4,"\boxed{TD_{MSE}(\theta)=E_{D}[((\tilde{T}Q)(S,A;\tilde{\theta})-\,Q(S,A;\theta))^{2}]} || (\tilde{T}Q)(s,a;\tilde{\theta})=R+\gamma\max_{a^{\prime}}Q(S^{\prime },a^{\prime};\tilde{\theta})\,\big{|}\,S=s,A=a\","where \(\tilde{\theta}\) is a slow moving copy of the parameters \(\theta\) that parameterize the ""target network"" and

\[(\tilde{\mathcal{T}}Q)(s,a;\tilde{\theta})=R+\gamma\max_{a^{\prime}}Q(S^{\prime },a^{\prime};\tilde{\theta})\,\big{|}\,S=s,A=a\,,\]

is the sample version of the Bellman optimality operator which defines our scalar regression target","\min_{\theta}\,E_{(S,A,R,S')\simD}\left[\left(Q(S,A;\theta)-\left(R+\gamma\,\max_{a'}Q(S',a';\theta^{-})\right)\right)^{2}\right]","where \(Q(S,A;\theta)\) is the predicted action-value, \(R\) is the observed reward, \(\gamma\) is the discount factor, \(S'\) is the next state, and \(\theta^{-}\) are the parameters of the target network."
ICML_2024_oral_122,5,"\alpha\,E_{D}[\log\big{(}\sum_{a^{\prime}}\exp(Q(S^{\prime},a^{\prime};\theta))\big{)}-Q(S,A;\theta)]",,"L_{CQL}(\theta)=\alpha\,E_{S\simD}\left[\log\sum_{a\inA}\exp(Q(S,a;\theta))-E_{A\simD}[Q(S,A;\theta)]\right]","where \(\mathcal{L}_{\text{CQL}}(\theta)\) is the conservative Q-learning regularization loss, \(\alpha\) is a scaling parameter, and the terms encourage conservative value estimates by penalizing overestimation of unseen actions."
ICML_2024_oral_122,6,"Q(s,a;\theta)=E[\,Z(s,a;\theta)\,],\Z(s,a;\theta)=\sum_{i=1}^{m}\hat{p}_{i}(s,a;\theta)\cdot\delta_{z_{i}} || \hat{p}_{i}(s,a;\theta)=\frac{\exp(l_{i}(s,a;\theta))}{\sum_{j=1} ^{m}\exp(l_{j}(s,a;\theta))}\",,"\hat{p}_{i}(s,a;\theta)=\frac{\exp(l_{i}(s,a;\theta))}{\sum_{j=1}^{m}\exp(l_{j}(s,a;\theta))}","where \(\hat{p}_{i}(s,a;\theta)\) is the probability assigned to class \(z_{i}\) for state-action pair \((s,a)\), computed via the softmax over logits \(l_{i}(s,a;\theta)\)."
ICML_2024_oral_122,7,"\boxed{TD_{CE}(\theta)=E_{D}[\sum_{i=1 }^{m}p_{i}(S,A;\tilde{\theta})\log\hat{p}_{i}(S,A;\theta)]}",,"E_{D}\left[-\sum_{i=1}^{m}p_{i}(S,A;\tilde{\theta})\log\hat{p}_{i}(S,A;\theta)\right]","where \(p_{i}(S,A;\tilde{\theta})\) are the target categorical probabilities and \(\hat{p}_{i}(S,A;\theta)\) are the predicted probabilities for each support location \(z_{i}\)."
ICML_2024_oral_122,8,"p_{i}(S,A;\tilde{\theta})=\frac{y-z_{i}}{z_{i+1}-z_{i}},\p_{i+1}(S,A;\tilde{\theta})=\frac{z_{i+1}-y}{z_{i+1}-z_{i}}\",,"p_{i}=\frac{z_{i+1}-y}{z_{i+1}-z_{i}},\quad p_{i+1}=\frac{y-z_{i}}{z_{i+1}-z_{i}}",\(p_{i}\) and \(p_{i+1}\) are the probabilities assigned to the two categorical locations \(z_{i}\) and \(z_{i+1}\) that bound the scalar target \(y\).
ICML_2024_oral_122,9,"p_{i}(S,A;\tilde{\theta})=\int_{z_{i}-\nicefrac{{\varsigma}}{{2}}}^{z_{i}+\nicefrac{{\varsigma}}{{2}}}f_{Y|S,A}(y|S,A)dy || =F_{Y|S,A}(z_{i}+\nicefrac{{\varsigma}}{{2}}|S,A)-F_{Y|S,A}(z_{i}-\nicefrac{{\varsigma}}{{2}}|S,A)",,"p_{i}(S,A;\tilde{\theta})=\int_{z_{i}-\frac{\varsigma}{2}}^{z_{i}+\frac{\varsigma}{2}} f_{Y|S,A}(y)\,dy=F_{Y|S,A}\left(z_{i}+\frac{\varsigma}{2}\right)-F_{Y|S,A}\left(z_{i}-\frac{\varsigma}{2}\right)","$p_{i}(S,A;\tilde{\theta})$ is the probability assigned to bin $i$ by integrating the target density $f_{Y|S,A}$ over the interval corresponding to bin $i$."
ICML_2024_oral_122,10,"(\widehat{T}Z)(s,a;\tilde{\theta})\overset{D}{=}\sum_{i=1}^{m}\hat{p}_{i}(S^{\prime},A^{\prime};\tilde{\theta})\cdot\delta_{R+\gamma z_{i}}\bigm{|}S=s,\,A=a\","where \(A^{\prime}=\operatorname*{arg\,max}_{a^{\prime}}Q(S^{\prime},a^{\prime}; \tilde{\theta})\)","TZ(s,a)\overset{D}{=} R(s,a)+\gamma Z(S', a'),\quad S'\sim P(\cdot|s,a),\a'\sim\pi(\cdot|S')","The distributional Bellman operator \(\mathcal{T}Z(s,a)\) defines the target return distribution as the sum of the immediate reward and the discounted return distribution from the next state-action pair, where the randomness is over the environment transition and the policy."
ICML_2024_oral_122,11,"p_{i}(S,A;\tilde{\theta})=\sum_{j=1}^{m}\hat{p}_{j}(S^{\prime},A ^{\prime};\tilde{\theta})\cdot\xi_{j}(R+\gamma z_{i}) || \xi_{j}(x)=\frac{x-z_{j}}{z_{j+1}-z_{j}}\mathds{1}\{\lfloor x\rfloor=z_{j}\}+\frac{z_{j+1}-x}{z_{j+1}-z_{j}}\mathds{1}\{\lceil x\rceil=z_ {j}\}\",,"p_{i}(S,A;\tilde{\theta})=\sum_{j=1}^{m}\hat{p}_{j}(S',A';\tilde{\theta})\cdot\left[\frac{z_{i}-(R+\gamma z_{j})}{z_{i}-z_{i-1}}\cdotI\left(z_{i-1} < R+\gamma z_{j}\leq z_{i}\right)+\frac{(R+\gamma z_{j})-z_{i}}{z_{i+1}-z_{i}}\cdotI\left(z_{i} < R+\gamma z_{j}\leq z_{i+1}\right)\right]","where \(p_{i}(S,A;\tilde{\theta})\) is the projected probability for location \(z_{i}\) obtained by distributing the probability mass from \(R+\gamma z_{j}\) to its neighboring bins according to the predicted distribution \(\hat{p}_{j}(S',A';\tilde{\theta})\)."
ICML_2024_oral_125,1,"E_{i}=L_{i}(E_{i-1}),\\i=1,...,N || \dot{y}=\texttt{Head}(e_{N}^{0})",,"E_{i+1}=L_{i+1}(E_{i}),\quad 0\leq i < N",The patch embeddings for the \((i+1)\)-th layer are obtained by applying the layer \(L_{i+1}\) to the embeddings from the \(i\)-th layer.
ICML_2024_oral_125,2,"\min_{\tilde{\Theta}}L(x;\Theta),\x\sim Q(x)",where \(\tilde{\Theta}\subseteq\Theta\) denotes the model parameters involved for updating,\Theta^{*}=\arg\min_{\Theta}\L_{TTA}(D_{test};\Theta),The optimal model parameters \(\Theta^{*}\) are obtained by minimizing the test-time adaptation loss \(\mathcal{L}_{\text{TTA}}\) over the test dataset \(\mathcal{D}_{test}\).
ICML_2024_oral_125,3,"p^{*}=\operatorname*{arg\,min}_{p}L(f_{\Theta}(p;x))","where \(\mathcal{L}(\cdot)\) is a fitness function and \(\mathbf{p}\in\mathbb{R}^{d\times N_{p}}\) consists of \(N_{p}\) prompt embeddings, each of dimension \(d\)","p^{*}=\arg\min_{p}F(x,p;\Theta),\quadx\sim Q(x)",where \(\mathbf{p}^{*}\) denotes the optimal prompt found by minimizing the unsupervised fitness function \(\mathcal{F}\) for each test sample \(\mathbf{x}\) with model parameters \(\Theta\) fixed.
ICML_2024_oral_125,4,L(f_{\Theta}(p;X_{t}))=\sum_{ x\inX_{t}}\sum_{c\inC}-\hat{y}_{c}\log\hat{y}_{c} || \qquad+\lambda\sum_{i=1}^{N}\lvert\lvert\mu_{i}(X_ {t})-\mu_{i}^{S}\rvert\rvert_{2}+\lVert\sigma_{i}(X_{t})-\sigma_{i}^{S}\rvert\rvert_{2},,L_{stat}(X_{t})=\sum_{i=0}^{N}\left(\left\|\mu_{i}(X_{t})-\mu_{i}^{S}\right\|_{2}^{2}+\left\|\sigma_{i}(X_{t})-\sigma_{i}^{S}\right\|_{2}^{2}\right),"The fitness function \(\mathcal{L}_{\text{stat}}(\mathcal{X}_{t})\) measures the sum of squared differences between the mean and standard deviation of CLS token activations for the current test batch and those of the source in-distribution samples, across all layers."
ICML_2024_oral_125,5,"p_{k}^{(t)}\simm^{(t)}+\tau^{(t)}N(0,\bm {\Sigma}^{(t)})",,"p_{k}^{(t)}\simN(m^{(t)},C^{(t)}),\quad k=1,\ldots,K","where \(\mathbf{p}_{k}^{(t)}\) denotes the \(k\)-th candidate prompt at iteration \(t\), sampled from a multivariate normal distribution with mean \(\mathbf{m}^{(t)}\) and covariance \(\mathbf{C}^{(t)}\), and \(K\) is the population size."
ICML_2024_oral_125,6,e_{N}^{0}arrowe_{N}^{0}+\gammad,where \(\mathbf{d}\) is a shifting direction and \(\gamma\) is a step size,\tilde{e}_{N}^{0}=e_{N}^{0}+\alpha\left(\mu_{N}^{S}-\mu_{N}(X_{t})\right),"where \(\tilde{\mathbf{e}}_{N}^{0}\) is the shifted CLS feature, \(\alpha\) is a step size hyperparameter, \(\mathbf{\mu}_{N}^{S}\) is the mean of source in-distribution CLS features, and \(\mathbf{\mu}_{N}(\mathcal{X}_{t})\) is the mean of CLS features for the current test batch."
ICML_2024_oral_125,7,d_{t}=\mu_{N}^{S}-\mu_{N}(t),where \(\boldsymbol{\mu}_{N}^{S}\) is the mean of the \(N\)-th final layer CLS feature \(\mathbf{e}_{N}^{0}\) and calculated over source in-distribution samples \(\mathcal{D}_{S}\) (the same one used in Eqn,d=\mu_{N}^{S}-\mu_{N}(X_{t}),where \(\mathbf{\mu}_{N}^{S}\) is the mean of source in-distribution CLS features and \(\mathbf{\mu}_{N}(\mathcal{X}_{t})\) is the mean of current testing CLS features at the \(N\)-th layer.
