paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
neurips_2024_oral_40,10,KL(D_{r}\parallel D_{0})\coloneqq\sum_{x\inX}D_{r}(x)\ln\frac{D_{r}(x)}{D_{0}(x)},,"D_{\infty}(D_{r},D_{0})\coloneqq\ln\left(\sup_{x\inX}\frac{D_{r}(x)}{D_{0}(x)}\right)",The max-divergence from distribution \(D_r\) to \(D_0\) is defined as the natural logarithm of the supremum of the ratio \(D_r(x)/D_0(x)\) over \(x \in \mathcal{X}\).
neurips_2024_oral_40,11,\lnE_{P}\big{[}e^{X}\big{]}\geqE_{Q}[X]-KL(Q\parallel P),,KL(D_{r}\parallel D_{0})\coloneqq\sum_{x\inX}D_{r}(x)\ln\frac{D_{r}(x)}{D_{0}(x)},This equation defines the Kullback-Leibler divergence between distributions \(D_r\) and \(D_0\).
neurips_2024_oral_40,12,KL(D\parallel\tilde{D})\leq 4\gamma^{2}R,,KL(D\parallel\tilde{D})\leq\frac{\gamma^{2} n}{8C_{n}}-\frac{2d\ln(2en/d)+\ln(1/\delta)}{C_{n}},Condition on KL divergence between $D$ and $\tilde{D}$ for a sample from $\tilde{D}$ to be a $\gamma/2$-approximation for $D$ with probability at least $1-\delta$.
neurips_2024_oral_40,13,\Pr_{T\sim\tilde{D}^{n}}[T\inG]\geq\exp(-16C_{n}dR),,\Pr_{T\sim\tilde{D}^{n}}\left[T\inG\right]\geq\frac{1}{2},Probability that a sample $\mathbf{T}$ drawn from $\tilde{D}$ is a $\gamma/2$-approximation for $D$.
neurips_2024_oral_40,14,\prod_{r=1}^{R}Z_{kR+r}<\exp(-\gamma^{2}R/2),,\Pr_{T\sim\tilde{D}^{n}}[T\inG]\geq\exp(-16C_{n}dR),The probability that a sample $\mathbf{T}$ drawn from $\tilde{D}^n$ is in the family $\mathcal{G}$ of $\gamma/2$-approximations for distribution $D$ is at least $\exp(-16C_{\mathrm{n}}dR)$.
neurips_2024_oral_41,1,\min_{x\inR^{d}_{c}}\phi(x),where \(\phi:\mathbb{R}^{d}\rightarrow\mathbb{R}\) is a differentiable function bounded from below (e,\min_{w}\phi(w),Minimization of the loss function \(\phi\) with respect to parameters \(\mathbf{w}\).
neurips_2024_oral_41,2,x_{i}=x_{j}\quad\Leftrightarrow\quad\exists k\;:\;i\in P_{k} and j\in P_{k},,P(x)=\left\{\{ j\in [d] : x_j=v\}\mid v\in V(x)\right\},\(P(x)\) is the partition of \([d]\) into subsets where each subset contains indices corresponding to a distinct value in the vector \(x\).
neurips_2024_oral_41,3,"M_{P}(x)=M_{P,\phi}(x):=\arg\min_{y\inR^{d}}\{\phi(y)\,:\,P(y)\sqsupseteq P (x)\}",,y=\mathop{argmin}_{y\inR^{d}}\phi(y)\quadsubject to\quad P(y)\sqsupseteq P(x),The P step minimizes \(\phi(y)\) over all \(y\) satisfying \(P(y) \sqsupseteq P(x)\).
neurips_2024_oral_41,4,"M_{V}(y)=M_{V,\phi}(y):=\arg\min_{x\inR^{d}}\{\phi(x)\,:\,V(x)\subseteq V (y)\}",,"M_V(y)=M_{V,\phi}(y):=\arg\min_{z\inR^{d}}\left\{\phi(z)\;:\;z_i\in V(y)\quad\forall i\in[d]\right\}",The V step mapping minimizes the loss \(\phi\) over all vectors \(z\) with components restricted to the set of distinct values of \(y\).
neurips_2024_oral_41,5,"\phi(x)\approx\widetilde{\phi}_{y}(x):=\phi(y)+\langle\nabla\phi(y),x-y\rangle+\tfrac{L}{2}\norm{x-y}^{2}",where \(L>0\) is a sufficiently large constant,\phi(x)\approx\phi(y)+\nabla\phi(y)^{\top}(x-y),Linear approximation of the loss function \(\phi\) around point \(y\).
neurips_2024_oral_41,6,"M_{V,\phi}(y)\overset{\eqref{eq:v_def}}{\approx}M_{V,\widetilde{\phi}_{y}}(y )\overset{\eqref{eq:v_def}}{=}\arg\min_{x\inR^{d}}\{\widetilde{\phi}_{y}(x)\:\V(x)\subseteq V(y)\}",,\widehat{M}_{V}(y) :=\arg\min_{x\inR^d}\left\{\widetilde{\phi}_{y}(x) : V(x)\subseteq V(y)\right\},The approximate V mapping using the quadratic approximation \(\widetilde{\phi}_{y}\).
neurips_2024_oral_41,7,\widehat{\phi}_{y}(x):=\norm{x-(y-\tfrac{1}{L}\nabla\phi(y))}^{2}=\norm{x-y^{+}}^{2}=\sum\limits_{i=1}^{d}(x_{i}-y_{i}^{+})^{2},,\widehat{\phi}_{y}(x)=\left\| x-\left( y-\frac{1}{L}\nabla\phi(y)\right)\right\|^{2},The function \(\widehat{\phi}_{y}(x)\) is defined as the squared Euclidean distance between \(x\) and the gradient descent point \(y - \frac{1}{L} \nabla \phi(y)\).
neurips_2024_oral_41,8,"x:=M_{V,\phi}(y)\approx M_{V,\widehat{\phi}_{y}}(y):=\hat{x}",,M_{V}^{lin}(y)=\arg\min_{x\inR^d}\left\{\| x-y^{+}\|^2\:\V(x)\subseteq V(y)\right\},The linearized V step mapping that minimizes the squared Euclidean distance to the gradient-adjusted point \( y^+ \) subject to the constraint that the set of distinct values of \( x \) is a subset of the set of distinct values of \( y \).
neurips_2024_oral_41,9,"\phi(x)\leq\phi(y)+\langle\nabla\phi(y),x-y\rangle+\tfrac{L}{2}\norm{x-y}^{2},\qquad\forall x,y\inR^{d}_{\leq c}",,"\|\nabla\phi(x)-\nabla\phi(y)\|\leq L\|x-y\|,\quad\forall x, y\inR^{d}_{\leq c}","Condition for \(\phi\) being \(L\)-smooth on \(\mathbb{R}^{d}_{\leq c}\), requiring Lipschitz continuity of its gradient with constant \(L\)."
neurips_2024_oral_41,10,"x^{+}:=M_{V,\widehat{\phi}_{y,S^{k}}}(y):=\operatorname*{arg\,min} _{x\inR^{d}}\{\widehat{\phi}_{y,S^{k}}(x)\:\V(x)\subseteq V(y)\} || where\quad\widehat{\phi}_{y,S^{k}}(x):=\|x-(y-\frac {1}{L_{S^{k}}}Z^{k}(\nabla\phi(y)))\|^{2}",,"\widehat{\phi}_{y,S^{k}}(x) :=\left\| x-\left( y-\frac{1}{L} Z^{k}\left(\nabla\phi(y)\right)\right)\right\|^{2}","The quadratic approximation for the subspace V step, updating parameters in \(\mathcal{S}^k\) using a gradient step scaled by \(1/L\) while freezing other coordinates."
neurips_2024_oral_42,1,"\min_{Q}\max_{\pi}\alpha(E_{\hat{s}\simD_{img},\alpha\sim\pi(a|\hat{s})}[Q(\hat{s},a)]-E_{\hat{s},\hat{a}\simD_{img}}[Q(\hat{s},\hat{a})]+R(\pi)) || +E_{\hat{s},\hat{a}\simD_{img}}[(Q(\hat{s},\hat{a})-\hat{B}^{\pi}\hat{Q}(\hat{s},\hat{a}))^{2}]",,"L_{CQL}(Q)=\alpha\cdotE_{s\simD_{img}}\left[\log\sum_{a}\exp(Q(s,a))-E_{a\simD_{img}(\cdot|s)} [Q(s,a)]\right]+\frac{1}{2}E_{(s,a,s', r)\simD_{img}}}\left[\left( Q(s,a)-\left( r+\gammaE_{a'\sim\pi(\cdot|s')} [\bar{Q}(s',a')]\right)\right)^2\right]","The learning objective of Conservative Q-learning applied to the imaginary dataset \(\mathcal{D}_{\mathrm{img}}\), combining a conservative regularization term to prevent overestimation and a standard Bellman error minimization term."
neurips_2024_oral_42,2,"\hat{B}_{T}^{\pi}\hat{Q}(\hat{s},\hat{a}):=\hat{r}-\eta_{R }R_{R}(\hat{s},\hat{a})-\eta_{T}R_{T}(\hat{s},\hat{a})+\gammaE_{\hat{s}^{\prime}\simD_{img},a^{\prime}\sim\pi_{k}(a^{\prime}|\hat{s}^{\prime})}[Q(\hat{s}^{\prime},a^{\prime})]","where \(\hat{s}^{\prime}\sim\mathcal{D}_{\mathrm{img}}\) is to sample the next state given \(\hat{s},\hat{a}\), \(\eta_{R}\) and \(\eta_{T}\) are two hyper-parameters to control the weighting of the uncertainty terms","\hat{B}^{\pi}\hat{Q}^{k}(\hat{s},\hat{a})=\hat{r}(\hat{s},\hat{a})-R_{R}(\hat{s},\hat{a})+\gamma\left(E_{\hat{s}'\sim\hat{T}(\cdot|\hat{s},\hat{a}), a'\sim\pi}\left[\hat{Q}^{k}(\hat{s}',a')\right]-R_{T}(\hat{s},\hat{a})\right)","The modified Bellman backup operator \(\hat{\mathcal{B}}^{\pi}\hat{Q}^{k}\) incorporates regularization terms \(\mathcal{R}_{R}\) and \(\mathcal{R}_{T}\) for reward and transition uncertainty, respectively."
neurips_2024_oral_48,1,"x_{0}=x,\quadx_{\ell}=\sigma_{\ell}(W _{\ell}x_{\ell-1}+b_{\ell}),\quad u_{G,\theta}(x)=x_{L}","where \(L\): the number of layers, \(\mathbf{W}_{i}\in\mathbb{R}^{d_{\ell}\times d_{\ell-1}}\): the weights of the NN, \(\mathbf{b}_{i}\in\mathbb{R}^{d_{\ell}}\): the biases of the NN, \(d_{0}=d_{\text{in}}\), \(d_{L}=d_{\text{out}}\), \(\sigma_{\ell}:\mathbb{R}\to\mathbb{R}\) activation functions applied element-wise","u_{G,\theta}(x)=W^{(L)}\sigma\left(W^{(L-1)}\sigma\left(\cdots\sigma\left(W^{(1)}x+b^{(1)}\right)\cdots+b^{(L-1)}\right)+b^{(L)}","The feedforward neural network function $u_{G,\boldsymbol{\theta}}$ evaluated at input $\mathbf{x}$ is defined by a composition of linear transformations and element-wise non-linear activation functions $\sigma$, where $\mathbf{W}^{(l)}$ and $\mathbf{b}^{(l)}$ are the weight matrix and bias vector for layer $l$, respectively."
neurips_2024_oral_48,2,"W_{\ell}^{\prime}=P_{\ell}W_{\ell}P_{\ell-1}^{-1},\,b_{\ell}^{\prime}=P_{\ell}b_{\ell}\Longrightarrow(W_{\ell}^{\prime},b_{\ell}^{\prime})_ {\ell=1}^{L}=\theta^{\prime}\simeq\theta=(W_ {\ell},b_{\ell})_{\ell=1}^{L}","where \(\ell\in\{1,\ldots,L\}\), \(\mathbf{P}_{0}=\mathbf{P}_{L}=\mathbf{I}\) and \(\mathbf{P}_{\ell}\in\mathbb{R}^{d_{\ell}\times d_{\ell}}\) are arbitrary permutation matrices","u_{G,\theta}=u_{\psi(G,\theta)}",This equation states that the neural network function is invariant under any hidden layer permutation symmetry transformation $\psi$.
neurips_2024_oral_48,3,"h_{V}^{0}(i)=INIT_{V}(x_{V}(i )),\quadh_{E}^{0}(i,j)=INIT_{E}(x_{ E}(i,j))",,"h_i^{(0)} &=(x_V)_i,\quade_{i,j}=(x_E)_{i,j}\quadfor all  i\inV, (i,j)\inE\\m_i^{(t)} &=\sum_{j: (i,j)\inE} M_t\left(h_i^{(t-1)},h_j^{(t-1)},e_{i,j}\right)\\h_i^{(t)} &=U_t\left(h_i^{(t-1)},m_i^{(t)}\right)\quadfor  t=1,\ldots,T","where $\mathbf{h}_i^{(t)}$: the feature vector of vertex $i$ at iteration $t$, $\mathbf{e}_{i,j}$: the feature vector of edge $(i,j)$ (directed from $j$ to $i$), $M_t$: the message function at iteration $t$, $U_t$: the update function at iteration $t$, and the sum is over all $j$ such that $(i,j) \in \mathcal{E}$."
neurips_2024_oral_48,4,"m_{V}^{t}(i)=\bigoplus_{j\inN(i)}\!\!\!\!\!\!\!\!\!\!\!\!\!\!\!\!\!\!\!\!\!\!\!\!\!where\(h_{V}^{i},h_{E}^{i}\) are vertex and edge representations at iteration\(t\) and\(h_{G}\) is the overall graph (NN) representation. INIT, MSG, UPD are general function approximators (e.g. MLPs), while READ is a permutation invariant aggregator (e.g. DeepSets [81]). The above equations have appeared with several variations in the literature, e.g. in some cases the edge representations are not updated or the readout input involve edge representations as well. Another frequent strategy is to use _positional encodings_\(p_{V},p_{E}\) to break undesired symmetries. In FFNNs, Eq. (2) reveals that input and output vertices are not permutable, while vertices cannot be permuted across layers. Therefore, vertices (or edges) that are permutable share the same positional encoding (see Appendix A.1.2 for more details).**Remark:**Although, typically, the neighbourhood\(N(i)\) contains both incoming and outgoing edges, in Section 5 we will illustrate our method using only incoming edges: _forward neighbourhood_\(N_{FW}(i)=\{j\inV\midlayer\,(i)- layer\,(j)=1\}\) and _backward_ where layer\((i)\) gives the layer neuron\(i\) belongs. Backward neighbourhoods\(N_{BW}(i)\) are defined defined similarly. In Appendix A.2, we show a more elaborate _bidirectional version_ of our method, with both neighbourhoods considered. ## 4 Scaling symmetries in Feedforward Neural Networks**Scaling symmetries (activation functions).**Intuitively, permutation symmetries stem from the _graph structure_ of neural networks, or put differently, from the fact that hidden neurons do not possess any inherent ordering. Apart from the affine layers\(W_{\ell}\) that give rise to the graph structure, it is frequently the case that**activation functions**\(\sigma_{\ell}\) have inherent symmetries that are bestowed to the NN. Let us dive into certain illustrative examples: for the ReLU activation\(\sigma(x)=\max(x,0)\) it holds that\(\sigma(ax)=\max(ax,0)=a\max(x,0),\\forall a>0\). For the tanh and sine activations\(\sigma(x)=\tanh(x)\),\(\sigma(x)=\sin(x)\) respectively, it holds that\(\sigma(ax)=a\sigma(x),\\forall a\in\{-1,1\}\). In a slightly more complex example, polynomial activations\(\sigma(x)=x^{k}\), we have\(\sigma(ax)=a^{d}\sigma(x)\), i.e. the multiplier differs between input and output. In general, we will be talking about _scaling symmetries_ whenever there exist pairs\((a,b)\) for which it holds that\(\sigma(ax)=b\sigma(x)\). To see how such properties affect NN symmetries, let us focus on FFNNs (see Appendix A.3 for CNNs): for a neuron\(i\) (we omit layer subscripts) we have\(\sigma\big{(}aW(i,:)x+ab(i)\big{)}=\textit{b}\big{(}W(i,:)x+b(i)\big{)}\), i.e. _multiplying its bias and all incoming weights with a constant a results in scaling its output with a corresponding constant\(b\)_. Generalising this to linear transformations, we may ask the following: which are the pairs of matrices\((A,B)\) for which we have\(\sigma\big{(}AWx+Ab\big{)}=B\sigma\big{(}Wx+b\big{)}\)? Godfrey et al. [25] provide an answer for _any activation that respects certain conditions_. We restate here their most important results:**Proposition 4.1**(Lemma 3.1. and Theorem E.14 from [25]).: _Consider an activation function\(\sigma:R\toR\). Under mild conditions,5 the following hold:_ Footnote 5: See Appendix A.7.1 for the precise statement and more details about\(\phi_{\sigma,d}\).*_For any_\(d\inN^{+}\)_, there exists a (non-empty) group of invertible matrices defined as:_\(I_{\sigma,d}=\{A\inR^{d\times d}: invertible\mid\exists\B\inR^{d\times d} invertible, such that: \sigma(Ax)=B\sigma(x)\}\) _(_intertwiner group_)_, and a mapping function_\(\phi_{\sigma,d}\) _such that_\(B=\phi_{\sigma,d}(A)\)_._*_Every_\(A\in I_{\sigma,d}\) _is of the form_\(PQ\)_, where_\(P\)_: permutation matrix and_\(Q=\textit{diag}\big{(}q_{1},\ldots q_{d}\big{)}\) _diagonal, with_\(q_{i}\in D_{\sigma}=\{a\inR\setminus\{0\}\mid\sigma(ax)=\phi_{\sigma,1}(a)\sigma(x)\}\)_: the 1-dimensional group, and_\(\phi_{\sigma,d}(A)=P\textit{diag}\big{(}\phi_{\sigma,1}(q_{1} ),\ldots\phi_{\sigma,1}(q_{d})\big{)}\)_._ This is a powerful result that completely answers the question above for most practical activation functions. Importantly, not only does it recover permutation symmetries, but also reveals symmetries to diagonal matrix groups, which can be identified by solely examining\(\phi_{\sigma,1}\), i.e. the one-dimensional case and the set\(D_{\sigma}\) (easily proved to be a group) we have already discussed in our examples above. Using this statement, Godfrey et al. [25] characterised various activation functions (or recovered existing results), e.g. ReLU:\(I_{\sigma,d}\) contains**generalised permutation matrices with positive entries**of the form\(PQ\),\(Q=diag(q_{1},\ldots,q_{d})\),\(q_{i}>0\) and\(\phi_{\sigma,d}(PQ)=PQ\)[56]. Additionally, here we characterise the intertwiner group of sine (used in the popular SIREN architecture [70] for INRs). Not surprisingly, it has the same intertwiner group with tanh [11, 21] (we also recover this here using Proposition 4.1). Formally, (proof in Appendix A.7.1):**Corollary 4.2**.: _Hyperbolic tangent\(\sigma(x)=\tanh(x)\) and sine activation\(\sigma(x)=\sin(\omega x)\), satisfy the conditions of Proposition 4.1, when (for the latter)\(\omega\neq k\pi,k\inZ\). Additionally,\(I_{\sigma,d}\) contains**signed permutation matrices**of the form\(PQ\), with\(Q=diag(q_{1},\ldots,q_{d})\),\(q_{i}=\pm 1\) and\(\phi_{\sigma_{d}}(PQ)=PQ\)._It is straightforward to see that the symmetries of Proposition 4.1, induce equivalent parameterisations for FNNs. In particular, it follows directly from Proposition 3.4. in [25], that for activation functions\(\sigma_{\ell}\) satisfying the conditions of Proposition 4.1 and when\(\phi_{\sigma,\ell}(Q)=Q\), we have that:\[W^{\prime}_{\ell}=P_{\ell}Q_{\ell}W_{\ell}Q_{\ell-1}^{-1}P_{\ell-1}^{-1},\;b^{\prime}_{\ell}=P_{\ell}Q_{\ell}b_{\ell}\implies(W^{\prime }_{\ell},b^{\prime}_{\ell})_{\ell=1}^{L}=\theta^{\prime}\simeq\theta=(W_{\ell},b_{\ell})_{\ell=1}^{L}","where again \(\ell\in\{1,\ldots,L\}\), \(\mathbf{P}_{0}=\mathbf{Q}_{0}=\mathbf{P}_{L}=\mathbf{Q}_{L}=\mathbf{I}\)","h_{E}^{t}(i,j)=\phi_{E}\left(h_{E}^{t-1}(i,j),h_{V}^{t-1}(i),h_{V}^{t-1}(j)\right),\quadh_{V}^{t}(i)=\phi_{V}\left(h_{V}^{t-1}(i),\sum_{k: (i,k)\inE}h_{E}^{t}(i,k)\right)","where \(t \in \{1,\ldots,T\}\) is the iteration index, \(\phi_{E}\) and \(\phi_{V}\) are edge and vertex update functions, and the sum aggregates updated edge features over all incoming edges \((i,k)\) to vertex \(i\)."
neurips_2024_oral_48,5,"h^{\prime}_{V}(i)=q_{\ell}(\pi_{\ell}(i))h_{V} (\pi_{\ell}(i)),\quad\ell=layer(i)\in\{1,\ldots,L-1\} || h^{\prime}_{E}(i,j)=q_{\ell}(\pi_{\ell}(i))h_{E} (\pi_{\ell}(i),\pi_{\ell-1}(j))q_{\ell-1}^{-1}(\pi_{\ell-1}(j)),\;\ell=layer(i)\in\{2,\ldots,L-1\}",,"h'_V(P_l(i))=q_ih_V(i),\quadh'_E(P_l(i), P_{l-1}(j))=\left(q_i\cdot q_j^{-1}\right)h_E(i,j)","where \(\mathbf{h}'_V, \mathbf{h}'_E\) are transformed vertex and edge representations, \(\mathbf{h}_V, \mathbf{h}_E\) are original representations, \(q_i, q_j\) are scaling factors for neurons \(i\) and \(j\), and \(P_l, P_{l-1}\) are permutation matrices for layers \(l\) and \(l-1\)."
neurips_2024_oral_48,6,"g_{i}\big{(}q_{1}x_{1},\ldots,q_{n}x_{n}\big{)}=q_{i}g_{i}(x_{1},\ldots,x_{n}\big{)},\forall q_{i}\in D_{i},i\in\{1,\ldots,n\}",where \(D_{i}\) a 1-dimensional scaling group as defined in Proposition 4,"m_{V}^{t}(i)=\sum_{j\inN_{FW}(i)}h_{E}^{t-1}(i,j)\odoth_{V}^{t-1}(j),\quadh_{V}^{t}(i)=h_{V}^{t-1}(i)+W^{t}m_{V}^{t}(i)","Scale-equivariant message $\mathbf{m}_{V}^{t}(i)$ aggregates elementwise products of edge features and sender vertex features over the forward neighborhood $\mathcal{N}_{\text{FW}}(i)$, and vertex representation $\mathbf{h}_{V}^{t}(i)$ updates via a linear combination with learnable matrix $\mathbf{W}^{t}$."
neurips_2024_oral_48,7,"ScaleInv^{k}(X)=\rho^{k}(\tilde{x }_{1},\ldots,\tilde{x}_{n})",,"g_i(x_1,\ldots,x_n)=x_i\odot I_i(x_1,\ldots,x_n)",where \( I_i \) is a scale invariant function of the inputs and \( \mathbf{x}_i \) is the input corresponding to the central vertex.
neurips_2024_oral_48,8,"ScaleEq=f^{K}\circ\cdots\circf^{1},\;f^{k}(X)=\big{(}\Gamma^{k}_{1}x_{1},\ldots,\Gamma^{k}_{n}x_{n}\big{)}\odotScalelInv^{k }(X)",,h_{V}^{k}(i)=q_{i}\cdotL^{k}\left(ScaleInv^{k}\left(\left\{x_{j} : j\inN(i)\right\}\right)\right),Vertex representation at layer \( k \) for vertex \( i \) obtained by applying linear transformation \(\mathbf{L}^{k}\) to scale-invariant neighborhood aggregation and multiplying by vertex scaling factor \( q_i \).
neurips_2024_oral_48,9,"g\big{(}q_{1}x_{1},\ldots q_{n}x_{n}\big{)}=g(x_{1},\ldotsx_{n})\prod_{i=1}^{n}q_{i},\forall q_{i}\in D_{i}",,"ScaleEq=f^{K}\circ\cdots\circf^{1},\;f^{k}(X)=\big{(}\Gamma^{k}_{1}x_{1},\ldots,\Gamma^{k}_{n}x_{n}\big{)}\odotScaleInv^{k}(X)","The scale equivariant network is defined as a composition of K layers, where each layer k applies a linear transformation to each input vector and then multiplies element-wise by the output of a scale invariant network applied to the entire input set."
neurips_2024_oral_48,10,"ReScaleEq(x_{1},\ldotsx_{n})=ScaleEq\big{(}vec(\textbf{X}_{n})\big{)}",,"RescaleEquivNet(x_1,\ldots,x_n)=\bigotimes_{i=1}^{n}x_i",The rescale-equivariant network defined as the outer product of the input vectors.
neurips_2024_oral_48,11,"MSG_{V}(x,y,e)=ScaleEq ([x,ReScaleEq(y,e) ])","where \([\cdot,\cdot]\) denotes concatenation, \(\mathsf{ReScaleEq}(q_{y}\mathbf{y},q_{x}q_{y}^{-1}\mathbf{e})=q_{x}\mathsf{ ReScaleEq}(\mathbf{y},\mathbf{e})\)","m_{V}^{t}(i)=\bigoplus_{j\inN(i)}\left(\Gamma_{2}h_{V}^{t-1}(j)\odot\Gamma_{3}h_{E}^{t-1}(i,j)\right)",The message vector at vertex i and iteration t is obtained by aggregating over neighbours j the element-wise product of the linearly transformed neighbour vertex feature and the linearly transformed edge feature.
neurips_2024_oral_48,12,"UPD_{V}(x,m)=ScaleEq( [x,m])",,"h_V^{t}(i)=ScaleEq\left(\left[h_V^{t-1}(i),m_V^{t}(i)\right]\right)",Vertex update: $\mathsf{ScaleEq}$ is a scale-equivariant network applied to the concatenation of the previous vertex state $\mathbf{h}_V^{t-1}(i)$ and the incoming message $\mathbf{m}_V^{t}(i)$.
neurips_2024_oral_48,13,"READ_{V}(X):=DeepSets(\tilde{x}_{1},\ldots,\tilde{x}_{n}),\quad\tilde{x}_{ i}=canon_{i}(x_{i}) or \tilde{x}_{i}=symm_{i}(x_{i})",,"h_G=READ\left(\left\{\tilde{h}_V(i)\right\}_{i\inV_{hidden}}\right),\quad\tilde{h}_V(i)=inv(h_V(i))",The graph representation \(\mathbf{h}_G\) is computed via a permutation-invariant readout applied to scale-invariant (via canonicalisation or symmetrisation) vertex representations of hidden neurons.
neurips_2024_oral_54,1,"V^{\pi}(s):=E[\sum_{t=0}^{\infty}\gamma^{t}r(s_{t},a_{t})| s_{0}=s];\quad Q^{\pi}(s,a):=E[\sum_{t=0}^{\infty}\gamma^{t}r (s_{t},a_{t})|s_{0}=s,a_{0}=a]","where \(a_{t}\sim\pi(\cdot|s_{t})\) and \(s_{t+1}\sim P(\,\cdot\,|s_{t},a_{t})\) for all \(t\geq 0\)","V^{\pi}(s) &=E\left[\sum_{t=0}^{\infty}\gamma^{t} r(s_{t}, a_{t})\mid s_{0}=s\right],\\Q^{\pi}(s, a) &=E\left[\sum_{t=0}^{\infty}\gamma^{t} r(s_{t}, a_{t})\mid s_{0}=s, a_{0}=a\right]","The state value function \( V^{\pi}(s) \) represents the expected discounted cumulative reward starting from state \( s \) under policy \( \pi \), while the state-action value function \( Q^{\pi}(s,a) \) represents the expected discounted cumulative reward starting from state \( s \) and action \( a \) under policy \( \pi \)."
neurips_2024_oral_54,2,"(TQ)(s,a)=r(s,a)+\gamma\cdotE_{s^{\prime}\sim P(\cdot|s,a) }[\max_{a^{\prime}\inA}Q(s^{\prime},a^{\prime})]",,"(TQ)(s, a)=r(s, a)+\gammaE_{s'\sim P(\cdot|s,a)}\left[\max_{a'\inA} Q(s', a')\right]","The Bellman operator \(\mathcal{T}\) applied to a Q-function \(Q\) at a state-action pair \((s,a)\) is defined as the immediate reward plus the discounted expected maximum Q-value of the next state."
neurips_2024_oral_54,3,"(T_{Z}Q)(s,a)=r(s,a)+\gamma V(Z(s,a))","where \(V(s^{\prime})=\max_{a^{\prime}\in\mathcal{A}}Q(s^{\prime},a^{\prime})\)","(T_{Z}Q)(s,a)=r(s,a)+\gamma\max_{a'\inA} Q(Z(s,a), a')","For each state-action pair \((s,a)\), the random operator \(\mathcal{T}_{Z}\) computes the Bellman update using the sampled next state \(Z(s,a)\)."
neurips_2024_oral_54,4,"ER(A;N,M):=\sup_{M=(P,r)}E[\|\widehat{Q}_{M}(A,N,M)-Q^{\star}_{M}\|_{\infty }]",where the expectation is taken over the samples and any randomness in the algorithm,"ER(A;N,M) :=\sup_{M}E\left[\left\|\widehat{Q}_{M}(A,N,M)-Q^{\star}_{M}\right\|_{\infty}\right]","The minimax error rate \(\mathsf{ER}(\mathscr{A};N,M)\) is defined as the supremum over MDPs \(\mathcal{M}\) of the expected \(\ell_\infty\) error between the estimated Q-function and the optimal Q-function."
